2023-11-21 16:51:44,187 INFO    StreamThr :1565196 [internal.py:wandb_internal():86] W&B internal server running at pid: 1565196, started at: 2023-11-21 16:51:44.186908
2023-11-21 16:51:44,884 INFO    HandlerThread:1565196 [system_monitor.py:probe():224] Finished collecting system info
2023-11-21 16:51:44,884 INFO    HandlerThread:1565196 [system_monitor.py:probe():227] Publishing system info
2023-11-21 16:51:44,884 DEBUG   HandlerThread:1565196 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-11-21 16:51:44,884 DEBUG   HandlerThread:1565196 [system_info.py:_save_pip():68] Saving pip packages done
2023-11-21 16:51:44,884 DEBUG   HandlerThread:1565196 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2023-11-21 16:51:45,736 INFO    Thread-12 :1565196 [dir_watcher.py:_on_file_created():271] file/dir created: /home/xinfan/Desktop/DGEKT/KnowledgeTracing/evaluation/wandb/run-20231121_165144-vcnhxuai/files/conda-environment.yaml
2023-11-21 16:51:45,736 INFO    Thread-12 :1565196 [dir_watcher.py:_on_file_created():271] file/dir created: /home/xinfan/Desktop/DGEKT/KnowledgeTracing/evaluation/wandb/run-20231121_165144-vcnhxuai/files/requirements.txt
2023-11-21 16:51:46,001 DEBUG   HandlerThread:1565196 [system_info.py:_save_conda():87] Saving conda packages done
2023-11-21 16:51:46,001 INFO    HandlerThread:1565196 [system_monitor.py:probe():229] Finished publishing system info
2023-11-21 16:51:46,003 DEBUG   SenderThread:1565196 [sender.py:send():380] send: files
2023-11-21 16:51:46,003 INFO    SenderThread:1565196 [sender.py:_save_file():1380] saving file wandb-metadata.json with policy now
2023-11-21 16:51:46,007 DEBUG   HandlerThread:1565196 [handler.py:handle_request():146] handle_request: stop_status
2023-11-21 16:51:46,007 DEBUG   SenderThread:1565196 [sender.py:send_request():407] send_request: stop_status
2023-11-21 16:51:46,008 DEBUG   HandlerThread:1565196 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-21 16:51:46,244 DEBUG   SenderThread:1565196 [sender.py:send():380] send: telemetry
2023-11-21 16:51:46,245 DEBUG   SenderThread:1565196 [sender.py:send():380] send: exit
2023-11-21 16:51:46,245 INFO    SenderThread:1565196 [sender.py:send_exit():585] handling exit code: 0
2023-11-21 16:51:46,245 INFO    SenderThread:1565196 [sender.py:send_exit():587] handling runtime: 1
2023-11-21 16:51:46,245 INFO    SenderThread:1565196 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-11-21 16:51:46,245 INFO    SenderThread:1565196 [sender.py:send_exit():593] send defer
2023-11-21 16:51:46,245 DEBUG   HandlerThread:1565196 [handler.py:handle_request():146] handle_request: defer
2023-11-21 16:51:46,245 INFO    HandlerThread:1565196 [handler.py:handle_request_defer():172] handle defer: 0
2023-11-21 16:51:46,246 DEBUG   SenderThread:1565196 [sender.py:send_request():407] send_request: defer
2023-11-21 16:51:46,246 INFO    SenderThread:1565196 [sender.py:send_request_defer():609] handle sender defer: 0
2023-11-21 16:51:46,246 INFO    SenderThread:1565196 [sender.py:transition_state():613] send defer: 1
2023-11-21 16:51:46,246 DEBUG   HandlerThread:1565196 [handler.py:handle_request():146] handle_request: defer
2023-11-21 16:51:46,246 INFO    HandlerThread:1565196 [handler.py:handle_request_defer():172] handle defer: 1
2023-11-21 16:51:46,246 DEBUG   SenderThread:1565196 [sender.py:send_request():407] send_request: defer
2023-11-21 16:51:46,246 INFO    SenderThread:1565196 [sender.py:send_request_defer():609] handle sender defer: 1
2023-11-21 16:51:46,246 INFO    SenderThread:1565196 [sender.py:transition_state():613] send defer: 2
2023-11-21 16:51:46,246 DEBUG   HandlerThread:1565196 [handler.py:handle_request():146] handle_request: defer
2023-11-21 16:51:46,246 INFO    HandlerThread:1565196 [handler.py:handle_request_defer():172] handle defer: 2
2023-11-21 16:51:46,246 INFO    HandlerThread:1565196 [system_monitor.py:finish():203] Stopping system monitor
2023-11-21 16:51:46,246 INFO    HandlerThread:1565196 [interfaces.py:finish():202] Joined cpu monitor
2023-11-21 16:51:46,246 INFO    HandlerThread:1565196 [interfaces.py:finish():202] Joined disk monitor
2023-11-21 16:51:46,246 DEBUG   SystemMonitor:1565196 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-11-21 16:51:46,247 DEBUG   SystemMonitor:1565196 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-11-21 16:51:46,247 DEBUG   SystemMonitor:1565196 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-11-21 16:51:46,292 INFO    HandlerThread:1565196 [interfaces.py:finish():202] Joined gpu monitor
2023-11-21 16:51:46,292 INFO    HandlerThread:1565196 [interfaces.py:finish():202] Joined memory monitor
2023-11-21 16:51:46,292 INFO    HandlerThread:1565196 [interfaces.py:finish():202] Joined network monitor
2023-11-21 16:51:46,293 DEBUG   SenderThread:1565196 [sender.py:send_request():407] send_request: defer
2023-11-21 16:51:46,293 INFO    SenderThread:1565196 [sender.py:send_request_defer():609] handle sender defer: 2
2023-11-21 16:51:46,293 INFO    SenderThread:1565196 [sender.py:transition_state():613] send defer: 3
2023-11-21 16:51:46,293 DEBUG   SenderThread:1565196 [sender.py:send():380] send: stats
2023-11-21 16:51:46,293 DEBUG   HandlerThread:1565196 [handler.py:handle_request():146] handle_request: defer
2023-11-21 16:51:46,293 INFO    HandlerThread:1565196 [handler.py:handle_request_defer():172] handle defer: 3
2023-11-21 16:51:46,293 DEBUG   SenderThread:1565196 [sender.py:send_request():407] send_request: defer
2023-11-21 16:51:46,293 INFO    SenderThread:1565196 [sender.py:send_request_defer():609] handle sender defer: 3
2023-11-21 16:51:46,293 INFO    SenderThread:1565196 [sender.py:transition_state():613] send defer: 4
2023-11-21 16:51:46,293 DEBUG   HandlerThread:1565196 [handler.py:handle_request():146] handle_request: defer
2023-11-21 16:51:46,293 INFO    HandlerThread:1565196 [handler.py:handle_request_defer():172] handle defer: 4
2023-11-21 16:51:46,293 DEBUG   SenderThread:1565196 [sender.py:send_request():407] send_request: defer
2023-11-21 16:51:46,293 INFO    SenderThread:1565196 [sender.py:send_request_defer():609] handle sender defer: 4
2023-11-21 16:51:46,293 INFO    SenderThread:1565196 [sender.py:transition_state():613] send defer: 5
2023-11-21 16:51:46,294 DEBUG   HandlerThread:1565196 [handler.py:handle_request():146] handle_request: defer
2023-11-21 16:51:46,294 INFO    HandlerThread:1565196 [handler.py:handle_request_defer():172] handle defer: 5
2023-11-21 16:51:46,294 DEBUG   SenderThread:1565196 [sender.py:send():380] send: summary
2023-11-21 16:51:46,294 INFO    SenderThread:1565196 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-11-21 16:51:46,294 DEBUG   SenderThread:1565196 [sender.py:send_request():407] send_request: defer
2023-11-21 16:51:46,294 INFO    SenderThread:1565196 [sender.py:send_request_defer():609] handle sender defer: 5
2023-11-21 16:51:46,294 INFO    SenderThread:1565196 [sender.py:transition_state():613] send defer: 6
2023-11-21 16:51:46,294 DEBUG   HandlerThread:1565196 [handler.py:handle_request():146] handle_request: defer
2023-11-21 16:51:46,294 INFO    HandlerThread:1565196 [handler.py:handle_request_defer():172] handle defer: 6
2023-11-21 16:51:46,294 DEBUG   SenderThread:1565196 [sender.py:send_request():407] send_request: defer
2023-11-21 16:51:46,294 INFO    SenderThread:1565196 [sender.py:send_request_defer():609] handle sender defer: 6
2023-11-21 16:51:46,297 DEBUG   HandlerThread:1565196 [handler.py:handle_request():146] handle_request: status_report
2023-11-21 16:51:46,636 INFO    SenderThread:1565196 [sender.py:transition_state():613] send defer: 7
2023-11-21 16:51:46,636 DEBUG   HandlerThread:1565196 [handler.py:handle_request():146] handle_request: defer
2023-11-21 16:51:46,636 INFO    HandlerThread:1565196 [handler.py:handle_request_defer():172] handle defer: 7
2023-11-21 16:51:46,636 DEBUG   SenderThread:1565196 [sender.py:send_request():407] send_request: defer
2023-11-21 16:51:46,636 INFO    SenderThread:1565196 [sender.py:send_request_defer():609] handle sender defer: 7
2023-11-21 16:51:46,636 INFO    SenderThread:1565196 [sender.py:transition_state():613] send defer: 8
2023-11-21 16:51:46,636 DEBUG   HandlerThread:1565196 [handler.py:handle_request():146] handle_request: defer
2023-11-21 16:51:46,636 INFO    HandlerThread:1565196 [handler.py:handle_request_defer():172] handle defer: 8
2023-11-21 16:51:46,636 DEBUG   SenderThread:1565196 [sender.py:send_request():407] send_request: defer
2023-11-21 16:51:46,636 INFO    SenderThread:1565196 [sender.py:send_request_defer():609] handle sender defer: 8
2023-11-21 16:51:46,636 INFO    SenderThread:1565196 [job_builder.py:build():298] Attempting to build job artifact
2023-11-21 16:51:46,637 INFO    SenderThread:1565196 [job_builder.py:_get_source_type():428] is repo sourced job
2023-11-21 16:51:46,649 INFO    SenderThread:1565196 [job_builder.py:build():404] adding wandb-job metadata file
2023-11-21 16:51:46,652 INFO    SenderThread:1565196 [sender.py:transition_state():613] send defer: 9
2023-11-21 16:51:46,652 DEBUG   HandlerThread:1565196 [handler.py:handle_request():146] handle_request: defer
2023-11-21 16:51:46,652 DEBUG   SenderThread:1565196 [sender.py:send():380] send: artifact
2023-11-21 16:51:46,652 INFO    HandlerThread:1565196 [handler.py:handle_request_defer():172] handle defer: 9
2023-11-21 16:51:46,735 INFO    Thread-12 :1565196 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/xinfan/Desktop/DGEKT/KnowledgeTracing/evaluation/wandb/run-20231121_165144-vcnhxuai/files/config.yaml
2023-11-21 16:51:46,736 INFO    Thread-12 :1565196 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/xinfan/Desktop/DGEKT/KnowledgeTracing/evaluation/wandb/run-20231121_165144-vcnhxuai/files/conda-environment.yaml
2023-11-21 16:51:46,736 INFO    Thread-12 :1565196 [dir_watcher.py:_on_file_created():271] file/dir created: /home/xinfan/Desktop/DGEKT/KnowledgeTracing/evaluation/wandb/run-20231121_165144-vcnhxuai/files/wandb-summary.json
2023-11-21 16:51:46,736 INFO    Thread-12 :1565196 [dir_watcher.py:_on_file_created():271] file/dir created: /home/xinfan/Desktop/DGEKT/KnowledgeTracing/evaluation/wandb/run-20231121_165144-vcnhxuai/files/wandb-metadata.json
2023-11-21 16:51:47,009 DEBUG   HandlerThread:1565196 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-21 16:51:47,197 INFO    wandb-upload_0:1565196 [upload_job.py:push():131] Uploaded file /tmp/tmpfd4jevd2wandb/4c67zq2g-wandb-metadata.json
2023-11-21 16:51:48,333 INFO    SenderThread:1565196 [sender.py:send_artifact():1458] sent artifact job-git_github.com_Yumo216_DGEKT.git_KnowledgeTracing_evaluation_run.py - {'id': 'QXJ0aWZhY3Q6NjQ0MzcxMTg1', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjExMzA4MzYyOA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjQ0Mzc2MzYw', 'versionIndex': 7}}}
2023-11-21 16:51:48,333 DEBUG   SenderThread:1565196 [sender.py:send_request():407] send_request: defer
2023-11-21 16:51:48,333 INFO    SenderThread:1565196 [sender.py:send_request_defer():609] handle sender defer: 9
2023-11-21 16:51:48,333 INFO    SenderThread:1565196 [dir_watcher.py:finish():358] shutting down directory watcher
2023-11-21 16:51:48,737 INFO    SenderThread:1565196 [dir_watcher.py:finish():388] scan: /home/xinfan/Desktop/DGEKT/KnowledgeTracing/evaluation/wandb/run-20231121_165144-vcnhxuai/files
2023-11-21 16:51:48,738 INFO    SenderThread:1565196 [dir_watcher.py:finish():402] scan save: /home/xinfan/Desktop/DGEKT/KnowledgeTracing/evaluation/wandb/run-20231121_165144-vcnhxuai/files/wandb-metadata.json wandb-metadata.json
2023-11-21 16:51:48,738 INFO    SenderThread:1565196 [dir_watcher.py:finish():402] scan save: /home/xinfan/Desktop/DGEKT/KnowledgeTracing/evaluation/wandb/run-20231121_165144-vcnhxuai/files/conda-environment.yaml conda-environment.yaml
2023-11-21 16:51:48,738 INFO    SenderThread:1565196 [dir_watcher.py:finish():402] scan save: /home/xinfan/Desktop/DGEKT/KnowledgeTracing/evaluation/wandb/run-20231121_165144-vcnhxuai/files/config.yaml config.yaml
2023-11-21 16:51:48,738 INFO    SenderThread:1565196 [dir_watcher.py:finish():402] scan save: /home/xinfan/Desktop/DGEKT/KnowledgeTracing/evaluation/wandb/run-20231121_165144-vcnhxuai/files/requirements.txt requirements.txt
2023-11-21 16:51:48,738 INFO    SenderThread:1565196 [dir_watcher.py:finish():402] scan save: /home/xinfan/Desktop/DGEKT/KnowledgeTracing/evaluation/wandb/run-20231121_165144-vcnhxuai/files/wandb-summary.json wandb-summary.json
2023-11-21 16:51:48,741 INFO    SenderThread:1565196 [sender.py:transition_state():613] send defer: 10
2023-11-21 16:51:48,741 DEBUG   SenderThread:1565196 [sender.py:send_request():407] send_request: poll_exit
2023-11-21 16:51:48,741 DEBUG   HandlerThread:1565196 [handler.py:handle_request():146] handle_request: defer
2023-11-21 16:51:48,741 INFO    HandlerThread:1565196 [handler.py:handle_request_defer():172] handle defer: 10
2023-11-21 16:51:48,744 DEBUG   SenderThread:1565196 [sender.py:send_request():407] send_request: defer
2023-11-21 16:51:48,744 INFO    SenderThread:1565196 [sender.py:send_request_defer():609] handle sender defer: 10
2023-11-21 16:51:48,745 INFO    SenderThread:1565196 [file_pusher.py:finish():175] shutting down file pusher
2023-11-21 16:51:49,188 INFO    wandb-upload_1:1565196 [upload_job.py:push():131] Uploaded file /home/xinfan/Desktop/DGEKT/KnowledgeTracing/evaluation/wandb/run-20231121_165144-vcnhxuai/files/config.yaml
2023-11-21 16:51:49,259 INFO    wandb-upload_3:1565196 [upload_job.py:push():131] Uploaded file /home/xinfan/Desktop/DGEKT/KnowledgeTracing/evaluation/wandb/run-20231121_165144-vcnhxuai/files/wandb-summary.json
2023-11-21 16:51:49,290 INFO    wandb-upload_0:1565196 [upload_job.py:push():131] Uploaded file /home/xinfan/Desktop/DGEKT/KnowledgeTracing/evaluation/wandb/run-20231121_165144-vcnhxuai/files/conda-environment.yaml
2023-11-21 16:51:49,691 INFO    wandb-upload_2:1565196 [upload_job.py:push():131] Uploaded file /home/xinfan/Desktop/DGEKT/KnowledgeTracing/evaluation/wandb/run-20231121_165144-vcnhxuai/files/requirements.txt
2023-11-21 16:51:49,892 INFO    Thread-11 :1565196 [sender.py:transition_state():613] send defer: 11
2023-11-21 16:51:49,892 DEBUG   HandlerThread:1565196 [handler.py:handle_request():146] handle_request: defer
2023-11-21 16:51:49,892 INFO    HandlerThread:1565196 [handler.py:handle_request_defer():172] handle defer: 11
2023-11-21 16:51:49,892 DEBUG   SenderThread:1565196 [sender.py:send_request():407] send_request: defer
2023-11-21 16:51:49,892 INFO    SenderThread:1565196 [sender.py:send_request_defer():609] handle sender defer: 11
2023-11-21 16:51:49,892 INFO    SenderThread:1565196 [file_pusher.py:join():181] waiting for file pusher
2023-11-21 16:51:49,892 INFO    SenderThread:1565196 [sender.py:transition_state():613] send defer: 12
2023-11-21 16:51:49,892 DEBUG   HandlerThread:1565196 [handler.py:handle_request():146] handle_request: defer
2023-11-21 16:51:49,892 INFO    HandlerThread:1565196 [handler.py:handle_request_defer():172] handle defer: 12
2023-11-21 16:51:49,893 DEBUG   SenderThread:1565196 [sender.py:send_request():407] send_request: defer
2023-11-21 16:51:49,893 INFO    SenderThread:1565196 [sender.py:send_request_defer():609] handle sender defer: 12
2023-11-21 16:51:49,893 INFO    SenderThread:1565196 [file_stream.py:finish():595] file stream finish called
2023-11-21 16:51:50,121 INFO    SenderThread:1565196 [file_stream.py:finish():599] file stream finish is done
2023-11-21 16:51:50,121 INFO    SenderThread:1565196 [sender.py:transition_state():613] send defer: 13
2023-11-21 16:51:50,121 DEBUG   HandlerThread:1565196 [handler.py:handle_request():146] handle_request: defer
2023-11-21 16:51:50,121 INFO    HandlerThread:1565196 [handler.py:handle_request_defer():172] handle defer: 13
2023-11-21 16:51:50,121 DEBUG   SenderThread:1565196 [sender.py:send_request():407] send_request: defer
2023-11-21 16:51:50,121 INFO    SenderThread:1565196 [sender.py:send_request_defer():609] handle sender defer: 13
2023-11-21 16:51:50,122 INFO    SenderThread:1565196 [sender.py:transition_state():613] send defer: 14
2023-11-21 16:51:50,122 DEBUG   SenderThread:1565196 [sender.py:send():380] send: final
2023-11-21 16:51:50,122 DEBUG   HandlerThread:1565196 [handler.py:handle_request():146] handle_request: defer
2023-11-21 16:51:50,122 DEBUG   SenderThread:1565196 [sender.py:send():380] send: footer
2023-11-21 16:51:50,122 INFO    HandlerThread:1565196 [handler.py:handle_request_defer():172] handle defer: 14
2023-11-21 16:51:50,122 DEBUG   SenderThread:1565196 [sender.py:send_request():407] send_request: defer
2023-11-21 16:51:50,122 INFO    SenderThread:1565196 [sender.py:send_request_defer():609] handle sender defer: 14
2023-11-21 16:51:50,122 DEBUG   HandlerThread:1565196 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-21 16:51:50,123 DEBUG   SenderThread:1565196 [sender.py:send_request():407] send_request: poll_exit
2023-11-21 16:51:50,123 DEBUG   HandlerThread:1565196 [handler.py:handle_request():146] handle_request: server_info
2023-11-21 16:51:50,123 DEBUG   HandlerThread:1565196 [handler.py:handle_request():146] handle_request: get_summary
2023-11-21 16:51:50,123 DEBUG   SenderThread:1565196 [sender.py:send_request():407] send_request: server_info
2023-11-21 16:51:50,125 DEBUG   HandlerThread:1565196 [handler.py:handle_request():146] handle_request: sampled_history
2023-11-21 16:51:50,125 DEBUG   HandlerThread:1565196 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-21 16:51:50,125 DEBUG   HandlerThread:1565196 [handler.py:handle_request():146] handle_request: job_info
2023-11-21 16:51:50,282 DEBUG   SenderThread:1565196 [sender.py:send_request():407] send_request: job_info
2023-11-21 16:51:50,282 INFO    MainThread:1565196 [wandb_run.py:_footer_history_summary_info():3760] rendering history
2023-11-21 16:51:50,282 INFO    MainThread:1565196 [wandb_run.py:_footer_history_summary_info():3792] rendering summary
2023-11-21 16:51:50,282 INFO    MainThread:1565196 [wandb_run.py:_footer_sync_info():3719] logging synced files
2023-11-21 16:51:50,283 DEBUG   HandlerThread:1565196 [handler.py:handle_request():146] handle_request: shutdown
2023-11-21 16:51:50,283 INFO    HandlerThread:1565196 [handler.py:finish():866] shutting down handler
2023-11-21 16:51:51,126 INFO    WriterThread:1565196 [datastore.py:close():294] close: /home/xinfan/Desktop/DGEKT/KnowledgeTracing/evaluation/wandb/run-20231121_165144-vcnhxuai/run-vcnhxuai.wandb
2023-11-21 16:51:51,282 INFO    SenderThread:1565196 [sender.py:finish():1536] shutting down sender
2023-11-21 16:51:51,282 INFO    SenderThread:1565196 [file_pusher.py:finish():175] shutting down file pusher
2023-11-21 16:51:51,282 INFO    SenderThread:1565196 [file_pusher.py:join():181] waiting for file pusher
